PLU CODE	PLU NAME	Price	Item code	Price Type	Best Before Day
62644	Ga tha vuon bong 1/2con kg-BMF	108000	62644	By Weight	0
62645	Dau ga cong nghiep kg-BMF	18000	62645	By Weight	0
62646	Canh ga cong nghiep kg-BMF	97000	62646	By Weight	0
62647	Chan ga cong nghiep kg-BMF	65000	62647	By Weight	0
62648	Chan ga CN thao khop kg-BMF	53000	62648	By Weight	0
62649	Ma dui ga cong nghiep kg-BMF	59000	62649	By Weight	0
62650	Dui toi ga cong nghiep kg-BMF	98000	62650	By Weight	0
62651	Dui ga CN thao khop kg-BMF	86000	62651	By Weight	0
62652	Dui ga CNghiep goc tu kg-BMF	72000	62652	By Weight	0
62653	Xuong ga cong nghiep kg-BMF	27000	62653	By Weight	0
62654	Uc ga file khong da kg-BMF	98000	62654	By Weight	0
62655	Long ga cong nghiep kg-BMF	61900	62655	By Weight	0
62656	Gan ga cong nghiep kg-BMF	22900	62656	By Weight	0
62657	Me ga cong nghiep kg-BMF	85000	62657	By Weight	0
62658	Ga tv giong LuongPhuong kg-BMF	92000	62658	By Weight	0
62659	Ma dui ga CN cat khuc kg-BMF	64000	62659	By Weight	0
62660	Canh toi ga cong nghiep kg-BMF	85900	62660	By Weight	0
62661	Canh ga CN khuc giua kg-BMF	165000	62661	By Weight	0
62663	Tim ga cong nghiep kg-BMF	100000	62663	By Weight	0
60734	Ga ta nguyen con cheo canh kg	112000	60734	By Weight	0
60885	Ca bong bien lam sach kg	110000	60885	By Weight	1
62674	@Khoai lang mat kg-VRDL	34500	62674	By Weight	0
62695	Ba roi heo khong da kg-VS990	212000	62695	By Weight	0
22602	S-Cam sanh Coop Select tui kg	32900	22602	By Weight	0
62698	File ca hoi khong da kg-NKP	550000	62698	By Weight	0
62699	Quyt Nhat kg	195000	62699	By Weight	0
62701	C-F-Tom su thien nhien (vi) kg	709000	62701	By Weight	0
62703	C-F-Ca chem file lsach (vi) kg	349000	62703	By Weight	0
62706	C-F-Muc ong thuoc lsach(vi) kg	419000	62706	By Weight	0
62708	C-F-Ca hoi hat luu ls (vi) kg	539000	62708	By Weight	0
62709	C-F-Luon ca hoi lsach (vi) kg	169000	62709	By Weight	0
62710	C-F-Luon lam sach (vi) kg	259000	62710	By Weight	0
62719	C-F-Ngheu lam sach kg	89000	62719	By Weight	0
62720	C-F-Dui ech lam sach (vi) kg	169000	62720	By Weight	0
62721	C-F-Dau ca bop lam sach kg	99000	62721	By Weight	0
62722	C-F-Ca thu lam sach (vi) kg	209000	62722	By Weight	0
14923	S-Ca dieu hong lsach kg-Tu NCC	87000	14923	By Weight	0
14501	S-Tom cangxanh kg(13-15con/kg)	310000	14501	By Weight	0
22617	S-Thit oc mong tay kg	126000	22617	By Weight	0
15451	S-Ca chim trang kg	189000	15451	By Weight	0
62755	Tao Fuji do Nam Phi kg	75000	62755	By Weight	0
62762	Xoai cat Hoa Loc Premium kg	109900	62762	By Weight	0
62764	Xoai cat chu vang Premium kg	64000	62764	By Weight	0
62766	Tao Hidden Rose My(Ruot do) kg	116900	62766	By Weight	0
22613	S-Tao do Cripps Nam Phi kg	61500	22613	By Weight	0
22755	S-Tao Fuji do Nam Phi kg	72500	22755	By Weight	0
62767	Cherry Uc Kg (size 28-30)	649000	62767	By Weight	0
62773	Nho xanh k.hat NamPhi L1 kg	309000	62773	By Weight	0
62774	Tao Dazzle My kg	105000	62774	By Weight	0
62781	Thit tom kg	389000	62781	By Weight	0
62786	F-Cam sanh kg-MIAF	15900	62786	By Weight	0
62788	Mang cau TayNinh CoopSelect kg	74900	62788	By Weight	0
62789	Cherry Newzealand kg-DNHAT	479000	62789	By Weight	0
62803	Dua MD2 Coop Select kg	39900	62803	By Weight	0
62816	C-F-Ca bop kg (vi)	349900	62816	By Weight	0
62817	C-F-Dau ca bop kg (vi)	179900	62817	By Weight	0
62819	C-F-Ca cam kg (vi)	195000	62819	By Weight	0
62821	C-F-Ca bong lau kg (vi)	318900	62821	By Weight	0
62822	C-F-Thit so long kg (vi)	109000	62822	By Weight	0
62834	Canh bi do dau phong SC kg	54000	62834	By Weight	0
62835	Canh bi do nam bao ngu SC kg	48900	62835	By Weight	0
62836	Canh nam hat sen chay SC kg	132000	62836	By Weight	0
62837	Canh chua chay SC kg	85000	62837	By Weight	0
62824	Ca phen SC tam uop kg	179000	62824	By Weight	1
62827	Cha gio thap cam chay SC kg	139000	62827	By Weight	0
62830	Kho qua don dau hu chay SC kg	75000	62830	By Weight	0
62831	Dau hu don chay SC kg	92000	62831	By Weight	0
62832	Canh kho qua r.bien chay SC kg	92000	62832	By Weight	0
62833	Mien chay tron SC kg	92000	62833	By Weight	0
62838	Tao Sunrise Magic My kg	80000	62838	By Weight	0
62854	Tao bi do Nam Phi nho kg	42500	62854	By Weight	0
62865	F-Bo sap kg-MIAF	68900	62865	By Weight	0
62867	F-Man hau kg-MIAF	129900	62867	By Weight	0
62872	Cha ca chai kg	130000	62872	By Weight	0
62887	Cha ca that lat tam uop kg	295000	62887	By Weight	1
22581	S-Dua luoi vang Huynh Long kg	63000	22581	By Weight	0
62893	Buoi duong lacam CoopSelect kg	39900	62893	By Weight	0
62896	Comchien tchau nlucbaokg-NL990	105000	62896	By Weight	0
62899	F-Trai vai kg-MIAF	109900	62899	By Weight	0
19647	S-Dua leo g.Nhat CoopSelect kg	38900	19647	By Weight	0
21000	S-Bi do tron CoopSelect kg-TNX	16900	21000	By Weight	0
21971	S-DualuoiH.LrcCoopSelect kg-PL	74900	21971	By Weight	0
62914	Tao Fuji New Zealand nho kg	46900	62914	By Weight	0
62915	Chuoi cau kg-H990	35000	62915	By Weight	0
62916	Chuoi do kg-H990	35000	62916	By Weight	0
62917	Le Han trai kg-H990	149000	62917	By Weight	0
62918	Ca lang lam sach kg-Tu NCC	138000	62918	By Weight	1
62933	Hanh tay Coop Select kg-TNX	29900	62933	By Weight	0
62934	Kh.tay hong Coop Select kg-TNX	34900	62934	By Weight	0
62939	Bau Coop Select kg	22500	62939	By Weight	0
62940	Bi dao Coop Select kg	24500	62940	By Weight	0
62941	Muop huong Coop Select kg	23900	62941	By Weight	0
62942	Kho qua Coop Select kg	29900	62942	By Weight	0
62943	Dua leo Coop Select kg	22900	62943	By Weight	0
11274	S-Chuoi Tieu Hong kg	15000	11274	By Weight	0
16749	S-Chuoi Viba kg	19000	16749	By Weight	0
10469	S-Chuoi tieu kg	6500	10469	By Weight	0
11174	S-Dao duong kg	20000	11174	By Weight	0
13213	S-Dualuoi g.Nhat ruotxanh-BHSG	71000	13213	By Weight	0
18860	S-Dua luoi TAKA kg	45000	18860	By Weight	0
11312	S-Le mac cop kg	30000	11312	By Weight	0
16882	S-Le Tai Nung kg	62000	16882	By Weight	0
11645	S-Man com kg	26500	11645	By Weight	0
19699	S-Oi le kg	18500	19699	By Weight	0
19342	S-Tao xanh VN kg	25000	19342	By Weight	0
14734	S-Xoai hat lep kg	28000	14734	By Weight	0
14732	S-Xoai Moc Chau kg	35000	14732	By Weight	0
10284	S-Xoai xanh giong Thai L2 kg	30500	10284	By Weight	0
62948	Tao Ruby Star New Zealand kg	80000	62948	By Weight	0
19646	S-Ca chua trung Coop Select kg	42900	19646	By Weight	0
62952	Ca bon luoi ngua dlanh kg	495000	62952	By Weight	0
62953	Ca bon phu thuy dlanh kg	180000	62953	By Weight	0
62954	Ca tuyet bac dlanh kg	135000	62954	By Weight	0
62955	Cotlet chay muoi sa so che kg	115000	62955	By Weight	0
62959	Cai thao hoatien CoopSelect kg	34900	62959	By Weight	0
10289	S-Nho den k.hat dai d.biet kg	165000	10289	By Weight	0
20855	S-Nho xanh khong hat Peru kg	165000	20855	By Weight	0
19741	S-Nho xanh Peru kg	165000	19741	By Weight	0
20557	S-Tao Cherish NewZealand kg	90000	20557	By Weight	0
20880	S-Tao Cosmic My kg	90000	20880	By Weight	0
19758	S-Tao Fuji My size nho kg	70000	19758	By Weight	0
15293	S-Tao Braeburn Newzealand kg	58000	15293	By Weight	0
18651	S-Tao Honey Crisp kg	80000	18651	By Weight	0
12213	S-Cam cara Ai Cap kg	80000	12213	By Weight	0
20706	S-Tao Ambrosia nho My kg	100000	20706	By Weight	0
21882	S-Tao Ever Crisp My kg	80000	21882	By Weight	0
22774	S-Tao Dazzle My kg	40000	22774	By Weight	0
62960	Thanh long r.trang DB kg	27300	62960	By Weight	0
62961	Thanh long r.do DB kg	35200	62961	By Weight	0
62968	Nho mau don HQ kg-H990	449000	62968	By Weight	0
63036	Nho xanh k.hat My kg-H990	279000	63036	By Weight	0
63037	Nho den k.hat My kg-H990	279000	63037	By Weight	0
63038	Nhan tim kg	89200	63038	By Weight	0
63040	Bo sap DB kg	66500	63040	By Weight	0
63041	Bo 034 loai 1 kg	67900	63041	By Weight	0
63042	Bo 034 DB kg	83200	63042	By Weight	0
63043	Bo Booth giong My DB kg	44900	63043	By Weight	0
13245	S-Salach lolo xanh thuycanh kg	40000	13245	By Weight	0
13171	S-Sa lach mo thuy canh kg	44000	13171	By Weight	0
63060	Dua luoi ruot cam Pansy kg	70900	63060	By Weight	0
63061	Ca chach que kg	93000	63061	By Weight	1
63062	Ca dieu hong song 800g up kg	84000	63062	By Weight	0
22803	S-Dua MD2 Coop Select kg	39900	22803	By Weight	0
63068	Bong atiso kho kg-NM	1046500	63068	By Weight	0
63072	Hat macca kg-XH	280000	63072	By Weight	0
63078	Nho kho den jumboraisins kg-XH	261500	63078	By Weight	0
63069	Cha gio chien an lien kg-XH	399900	63069	By Weight	0
63070	Cha gio chien anlien cay kg-XH	399900	63070	By Weight	0
63079	Xoai Cat chu vang kg-HL	79900	63079	By Weight	0
63082	Vu sua hoang kim kg	76800	63082	By Weight	0
63091	@Bi do non kg-VRDL	23900	63091	By Weight	0
63092	@Dua leo Nhat kg-VRDL	31500	63092	By Weight	0
63093	@Xa lach LoLo xanh kg-VRDL	42900	63093	By Weight	0
63094	@Xa lach Romaine tcanh kg-VRDL	46900	63094	By Weight	0
63095	Bong cai xanhCoopSelect kg-TNX	51900	63095	By Weight	0
63096	Bapcai trtim CoopSelect kg-TNX	25900	63096	By Weight	0
63097	Can tay Coop Select kg-TNX	31900	63097	By Weight	0
63098	Cachuatrung Coop Select kg-TNX	28000	63098	By Weight	0
63099	Bo sap Coop Select kg-TNX	64900	63099	By Weight	0
63100	DluoiTL3rcbabyCoopSelect kg-VF	44900	63100	By Weight	0
63111	Dau giong Han Quoc VIP kg	448000	63111	By Weight	0
63112	Dau giong Newzealand VIP kg	448000	63112	By Weight	0
63113	Dau giong Nhat VIP kg	422500	63113	By Weight	0
22182	S-Chanh day kg-TD	35000	22182	By Weight	0
21976	S-Chanh giay kg-TD	39900	21976	By Weight	0
22018	S-Chanh khong hat kg-TD	32000	22018	By Weight	0
11798	S-Coc xanh loai 2	9900	11798	By Weight	0
63116	Canhtoiga ran otxanh dl kg-Uni	178000	63116	By Weight	0
63115	Canh toi ga CN dlanh nk kg	96000	63115	By Weight	0
21973	S-Bi do dai kg-TD	22000	21973	By Weight	0
21974	S-Bi do tron kg-TD	11000	21974	By Weight	0
11353	S-Ca rot kg-TD	24200	11353	By Weight	0
21977	S-Cu nen kg-TD	79200	21977	By Weight	0
21113	S-Dua leo kg-TD	18700	21113	By Weight	0
21953	S-Khoai lang kg-TD	28000	21953	By Weight	0
22014	S-Khoai lang mat kg-TD	33000	22014	By Weight	0
23112	S-Dau giong Newzealand VIP kg	455000	23112	By Weight	0
23111	S-Dau giong Han Quoc VIP kg	455000	23111	By Weight	0
23113	S-Dau giong Nhat VIP kg	455000	23113	By Weight	0
23040	S-Bo sap kg (500g up)	41600	23040	By Weight	0
23043	S-Bo Booth g.My kg (500g up)	40300	23043	By Weight	0
23041	S-Bo 034 loai 1 kg	37900	23041	By Weight	0
23042	S-Bo 034 kg (500g up)	39900	23042	By Weight	0
63117	Dua hau do L1 Coop Select kg	25900	63117	By Weight	0
63118	Duahaudo k.hatL1 CoopSelect kg	28500	63118	By Weight	0
63119	Canh ga sot thom kg-PKD990	195000	63119	By Weight	0
20688	S-Cam xoan Coop Select kg-RPL	39900	20688	By Weight	0
20689	S-Cam sanh Coop Select kg-RPL	29500	20689	By Weight	0
63120	Dau hu chien kg-TD	55000	63120	By Weight	0
12003	S-Kiwi vang New Zealand nho kg	149000	12003	By Weight	0
22948	S-Tao Ruby Star New Zealand kg	72000	22948	By Weight	0
20909	S-Tao bi do New Zealand nho kg	60900	20909	By Weight	0
63121	Dua luoi dai kg-TD	41900	63121	By Weight	0
63122	Ga u muoi kg-PKD990	119000	63122	By Weight	0
63128	Hong gion HQuoc kg-H990	259000	63128	By Weight	0
63130	Cam vang Uc kg-H990	109000	63130	By Weight	0
63132	Quyt Uc kg-H990	119000	63132	By Weight	0
63123	Khoai tay chien kg-PKD990	179000	63123	By Weight	0
63133	Canhtoiga otxanh ran kg-PKD990	299000	63133	By Weight	0
63134	Ga hap mia kg-PKD990	135000	63134	By Weight	0
23124	S-F-Mangcau TN300g up kg-MIAF	92900	23124	By Weight	0
63135	Dau ca tra dau kg	66900	63135	By Weight	0
63136	Minh ca tra dau kg	165000	63136	By Weight	0
63139	Keo g.lut rbien Coop Select kg	204000	63139	By Weight	0
63137	Buoidxanh ccanh Coop Select kg	49900	63137	By Weight	0
63138	Tao xanh My kg-H990	119000	63138	By Weight	0
63140	Quyt Uc nho kg	70000	63140	By Weight	0
63141	Keo ALPEN tr.dao&kem q.mong kg	82000	63141	By Weight	0
63143	K.mut CCHUPS hoa&traicay hh kg	113900	63143	By Weight	0
63142	Keo deo CCHUPS SourBelttc kg	298000	63142	By Weight	0
63144	Thach suachua huong traicay kg	55500	63144	By Weight	0
63145	Thach rau cau ngonngon 2lop kg	49500	63145	By Weight	0
63146	Ba roi heo dac biet PREMIUM kg	305900	63146	By Weight	0
63152	Keo mut CHUPA CHUPS hh kg	113900	63152	By Weight	0
63153	La cam kg-TD	15500	63153	By Weight	0
63154	Mang kho kg-TD	64500	63154	By Weight	0
63156	C-Banhncrb&cbminiCoopSelect kg	299000	63156	By Weight	0
63157	Cam Cara Uc nho kg	72500	63157	By Weight	0
63176	Ca vuoc do dong lanh kg	65000	63176	By Weight	0
63177	Ca nhong dong lanh kg	76900	63177	By Weight	0
63178	Cherry Uc kg-H990	850000	63178	By Weight	0
63180	Mit ruot do xe mieng kg	89900	63180	By Weight	0
63181	Mit ruot do mui kg	127900	63181	By Weight	0
63182	Tao do Cripps Nam Phi nho kg	41900	63182	By Weight	0
63266	DualuoiHL rcdb CoopSelectkg-PL	85000	63266	By Weight	0
19321	S-Tomthe lon song(35-40con/kg)	300000	19321	By Weight	0
19658	S-Xa lach mo Coop Select kg	76900	19658	By Weight	0
63184	Mam nem xay Di Can kg	72500	63184	By Weight	0
63185	Mam ruoc xay Di Can kg	144900	63185	By Weight	0
63186	Mam ca com Di Can kg	79000	63186	By Weight	0
63187	Mam tom chua Di Can kg	113500	63187	By Weight	0
63188	Banh dua nuong kg-THD990	225000	63188	By Weight	0
63189	Dau Ha Lan kg-THD990	115000	63189	By Weight	0
63190	Dau Ha Lan toi ot kg-THD990	123000	63190	By Weight	0
63191	Dau nanh say kg-THD990	115000	63191	By Weight	0
63192	Hat bi kg-THD990	215000	63192	By Weight	0
63193	Hat dieu muoi vo lua kg-THD990	368000	63193	By Weight	0
63194	Hat dinh duong Mix kg-THD990	500000	63194	By Weight	0
63195	Hat dduong trcay say kg-THD990	405000	63195	By Weight	0
63196	Hat hanh nhan bo kg-THD990	420000	63196	By Weight	0
63197	Hat huong duong kg-THD990	165000	63197	By Weight	0
63198	Keodeo bap nhan chay kg-THD990	125000	63198	By Weight	0
63199	K.deo chipchipKITOTA kg-THD990	195000	63199	By Weight	0
63200	Keo deo huong tr.cay kg-THD990	145000	63200	By Weight	0
63201	Keo deo xoai kg-THD990	180000	63201	By Weight	0
63202	Keo doi lac kg-THD990	135000	63202	By Weight	0
63203	Keo dua trai cay kg-THD990	185000	63203	By Weight	0
63204	Keo hanh phuc kg-THD990	350000	63204	By Weight	0
63205	Keo lac kg-THD990	135000	63205	By Weight	0
63206	Keo socola tong hop kg-THD990	220000	63206	By Weight	0
63207	Keo sua hat trai cay kg-THD990	350000	63207	By Weight	0
63208	Mut me say kg-THD990	232000	63208	By Weight	0
63209	Ngo nep cay kg-THD990	160000	63209	By Weight	0
63210	Qua Macca kg-THD990	435000	63210	By Weight	0
63211	Thach arita kg-THD990	74900	63211	By Weight	0
63212	Thachglutdduongchbongkg-THD990	335000	63212	By Weight	0
63213	Thachglutdduongrbien kg-THD990	335000	63213	By Weight	0
63214	Thach pudding xoai kg-THD990	74900	63214	By Weight	0
63215	Thach tr.sua top one kg-THD990	84000	63215	By Weight	0
63216	Thach trai cay sunta kg-THD990	78000	63216	By Weight	0
63217	Thach tra sua trchau kg-THD990	78000	63217	By Weight	0
63218	Thach trai cay 3D kg-THD990	75000	63218	By Weight	0
63219	Thachtrcay suntaplus kg-THD990	85000	63219	By Weight	0
63220	Trai cay say tonghop kg-THD990	250000	63220	By Weight	0
63221	Xoai say kg-THD990	393000	63221	By Weight	0
63222	Thachtgiacmochi trcaykg-THD990	85000	63222	By Weight	0
63223	Thach schua minions kg-THD990	85000	63223	By Weight	0
63224	Dua say gion kg-THD990	360000	63224	By Weight	0
63225	Hat dieu rang muoi-THD990	450000	63225	By Weight	0
63226	Banh quy mix kg-THD990	340000	63226	By Weight	0
63228	Mut mang cau muoi ot kg-XH	368000	63228	By Weight	0
63229	Mut gung vien kg-XH	225800	63229	By Weight	0
63231	Oc bulot kg-VDS990	310000	63231	By Weight	0
63232	Oc mo kg-VDS990	295000	63232	By Weight	0
63233	Ca duoi kg-VDS990	195000	63233	By Weight	0
63234	Tao Kissabel Phap kg	95000	63234	By Weight	0
63235	Thanh long ruot do L1 kg-TD	19200	63235	By Weight	0
63236	Xoai giong Dai Loan L1 kg-TD	12800	63236	By Weight	0
63237	Bi ngoi xanh CoopSelect kg-TNX	28900	63237	By Weight	0
63238	Xalach lolo Coop Select kg-TNX	31900	63238	By Weight	0
63243	Mut gung hue ANH NGUYET kg-TD	110000	63243	By Weight	0
63244	Thit bo kho soi NG.VAN kg-TD	566500	63244	By Weight	0
63245	Thit bo kho lat NG.VAN kg-TD	790500	63245	By Weight	0
63246	Ca cam SC tam uop kg	161000	63246	By Weight	1
63247	Suon heo chat SC TU kg	240000	63247	By Weight	0
63259	Nem nuong kg-SU990	150000	63259	By Weight	0
63257	Cha ca tuoi tam uop kg-SU990	120000	63257	By Weight	1
63258	Kho ca ho chung nguvi kg-SU990	240000	63258	By Weight	0
63256	Cha ca hap kg-SU990	100000	63256	By Weight	0
63260	Xoai Cat Chu da vang L1 kg-TD	38400	63260	By Weight	0
63261	Hat dua khongmau Hung Ky kg-TD	189000	63261	By Weight	0
63262	Hat bi Hung Ky kg-TD	154000	63262	By Weight	0
63265	Duahau k.hat Tet CoopSelect kg	30000	63265	By Weight	0
20937	S-Cam sanh Coop Select kg	39900	20937	By Weight	0
23100	S-DluoiTL3rcbbCoopSelect kg-VF	49900	23100	By Weight	0
22893	S-Buoiduonglacam CoopSelect kg	42500	22893	By Weight	0
23137	S-Buoidxanhccanh CoopSelect kg	61900	23137	By Weight	0
23117	S-Dua hau do L1 Coop Select kg	25900	23117	By Weight	0
23118	S-Duahaudo k.hL1 CoopSelect kg	28500	23118	By Weight	0
19652	S-Xa lach Crispi CoopSelect kg	75900	19652	By Weight	0
19653	S-XalachCristcanhCoopSelect kg	67900	19653	By Weight	0
19654	S-Xalach Iceberg CoopSelect kg	64900	19654	By Weight	0
19655	S-XalachIcethcanhCoopSelect kg	60900	19655	By Weight	0
19656	S-Xalach lolotim CoopSelect kg	81900	19656	By Weight	0
19657	S-Xalachlolotimtc CoopSelectkg	72900	19657	By Weight	0
19659	S-Xalachmothcanh CoopSelect kg	69900	19659	By Weight	0
19660	S-Xalach romaine CoopSelect kg	76900	19660	By Weight	0
19661	S-Xalach romaintcCoopSelect kg	68900	19661	By Weight	0
22788	S-MangcauTayNinh CoopSelect kg	74900	22788	By Weight	0
21972	S-Dualuoi DMrcCoopSelect kg-PL	69000	21972	By Weight	0
23266	S-DluoiHL rcdbCoopSelect kg-PL	85000	23266	By Weight	0
20800	S-Cai thao Coop Select kg-V.F	27000	20800	By Weight	0
20801	S-Bapcaitr.timCoopSelectkg-V.F	34500	20801	By Weight	0
22959	S-Caithaohoatien CoopSelect kg	45000	22959	By Weight	0
20802	S-Bapcai tim CoopSelect kg-V.F	49900	20802	By Weight	0
20805	S-Can tay Coop Select kg-V.F	52500	20805	By Weight	0
20806	S-CaixoankaleCoopSelect kg-V.F	60500	20806	By Weight	0
20807	S-Dualeobaby CoopSelect kg-V.F	39900	20807	By Weight	0
20808	S-KhoaitayvangCoopSelectkg-V.F	42900	20808	By Weight	0
20809	S-KhoaitayhongCoopSelectkg-V.F	41000	20809	By Weight	0
20811	S-Bingoixanh CoopSelect kg-V.F	34900	20811	By Weight	0
20814	S-Cachua beef CoopSelectkg-V.F	42500	20814	By Weight	0
22939	S-Bau Coop Select kg	27900	22939	By Weight	0
22940	S-Bi dao Coop Select kg	33900	22940	By Weight	0
22941	S-Muop huong Coop Select kg	29900	22941	By Weight	0
22942	S-Kho qua Coop Select kg	39900	22942	By Weight	0
22943	S-Dua leo Coop Select kg	29900	22943	By Weight	0
21001	S-Su su Coop Select kg-TNX	20000	21001	By Weight	0
22252	S-Bapcaitrang CoopSelectkg-TNX	18400	22252	By Weight	0
22253	S-Bi giongMy CoopSelect kg-TNX	22500	22253	By Weight	0
22933	S-Cu hanhtay CoopSelect kg-TNX	31900	22933	By Weight	0
22934	S-Kh.tayhong CoopSelect kg-TNX	29900	22934	By Weight	0
22250	S-Kh.lang CoopSelect tuikg-TNX	33900	22250	By Weight	0
22251	S-Kh.langmatCoopSelecttuikgTNX	39900	22251	By Weight	0
23237	S-Bingoixanh CoopSelect kg-TNX	29000	23237	By Weight	0
23238	S-Xalachlolo CoopSelect kg-TNX	39000	23238	By Weight	0
63267	Than chuoi kg-TD	27000	63267	By Weight	0
63273	C-F-Thitnguoi Premiumkg-NCD990	378000	63273	By Weight	0
63276	F-Uc ga x.khoi Dalat kg-NCD990	303000	63276	By Weight	0
63277	Ga tha vuon hap ONL kg-PKD990	109000	63277	By Weight	0
63278	Goi su trang ONL kg-PKD990	34900	63278	By Weight	0
63279	Thit kho trung ONL kg-PKD990	162000	63279	By Weight	0
63280	Canh kquadonthit ONL kg-PKD990	121000	63280	By Weight	0
63282	Sau rieng kg-CPD990	153000	63282	By Weight	0
63283	Sau rieng tach vo kg-CPD990	425000	63283	By Weight	0
63284	Nho xanh k.hat N.Phi medium kg	142900	63284	By Weight	0
63285	Ga tha vuon Coop Select kg-SA	76000	63285	By Weight	0
63286	Tao Roxy NZ kg-H990	95000	63286	By Weight	0
63293	Ga t.vuon dl Coop Select kg-SA	77000	63293	By Weight	0
63294	Ca dua dlanh kg	59900	63294	By Weight	0
63295	Nho do Candy Nam Phi kg	142000	63295	By Weight	0
63296	Mo heo dlanh nhap khau kg	65000	63296	By Weight	0
10926	S-Sa xay kg	28000	10926	By Weight	0
63297	Duahaudo k.hat toCoopSelect kg	26900	63297	By Weight	0
63298	Duahaudo size to CoopSelect kg	23900	63298	By Weight	0
63299	Dau giong Nhat kg	281600	63299	By Weight	0
63300	Nho do k.hat N.Phi dong hop kg	129000	63300	By Weight	0
63301	Nho den k.hat Adora Nam Phi kg	165000	63301	By Weight	0
63302	Ca dua tam uop so che kg	87000	63302	By Weight	1
63303	Canh toi ga tam uop so che kg	121000	63303	By Weight	1
63304	Thit vien tam uop so che kg	195000	63304	By Weight	1
63305	Canhga kh.giua chien kg-PKD990	245000	63305	By Weight	0
63306	Top mo heo kg-PKD990	450000	63306	By Weight	0
63307	Bi hat dau kg	54900	63307	By Weight	0
63308	Ca rot Coop Select kg-TNX	29900	63308	By Weight	0
63309	Cu den Coop Select kg-TNX	31500	63309	By Weight	0
63310	Xa lach mo Coop Select kg-VF	68900	63310	By Weight	0
63311	Xalach romaineCoopSelect kg-VF	76900	63311	By Weight	0
63312	Bi hat dau Coop Select kg-VF	57900	63312	By Weight	0
63321	Xalachlolo t.canhCoopSelect kg	51900	63321	By Weight	0
63322	Xoai cat Hoa Loc loai xo kg	41900	63322	By Weight	0
63323	Tep tuoi kg-VDS990	255000	63323	By Weight	0
63324	Keo chocoballs kg	251600	63324	By Weight	0
63325	Keo socola hinh hoa qua kg	251600	63325	By Weight	0
63326	Keo deo xoai kg	188000	63326	By Weight	0
63327	Keo deo dao kg	188000	63327	By Weight	0
63328	Keo deo cot trai cay kg	188000	63328	By Weight	0
63329	Keo bap viet nhan siro kg	131500	63329	By Weight	0
63330	Ga chien xu kg-BCA990	190000	63330	By Weight	0
63331	Gachien xotcay HQuoc kg-BCA990	250000	63331	By Weight	0
63332	Ga chien xot nuocmam kg-BCA990	205000	63332	By Weight	0
63333	Ga chien xot tieuden kg-BCA990	205000	63333	By Weight	0
63334	Ca ngu kho thom kg-BCA990	190000	63334	By Weight	0
63335	Ca saba kho ca kg-BCA900	165000	63335	By Weight	0
63336	Bo lagu kg-BCA990	300000	63336	By Weight	0
63337	Ga kho gung kg-BCA990	110000	63337	By Weight	0
63338	Thit heo kho trung kg-BCA990	290000	63338	By Weight	0
63339	Thitbaroi xaomamruoc kg-BCA990	250000	63339	By Weight	0
63340	Nuoc lau tu xuyen kg-BCA990	90000	63340	By Weight	0
63341	Muc la d.duong tam sate sc kg	269000	63341	By Weight	0
63342	Maduigacatkhuc tamgiavi sc kg	91000	63342	By Weight	0
63343	Phile ga tam gia vi so che kg	115000	63343	By Weight	0
63344	Ca loc kho tieu kg-BCA990	220000	63344	By Weight	0
63345	Ga roti kg-BCA990	185000	63345	By Weight	0
63346	Ba roi heo kho tieu kg-BCA990	210000	63346	By Weight	0
63347	Heoquaykhoduacaichua kg-BCA990	250000	63347	By Weight	0
63348	Quyt duong chin CoopSelect kg	65900	63348	By Weight	0
63349	Quytduongsizenho CoopSelect kg	49000	63349	By Weight	0
63350	D.luoi HaUyen rc CoopSelect kg	52900	63350	By Weight	0
63351	Chan ga r.xuong tam sate sc kg	212000	63351	By Weight	0
63352	Canh toi ga chien NM kg-PKD990	165000	63352	By Weight	0
63353	Bo 034 Coop Select kg-TNX	64900	63353	By Weight	0
63354	File ca hoi co da(dau duoi) kg	615000	63354	By Weight	0
63355	File ca hoi co da khuc giua kg	665000	63355	By Weight	0
63360	Hong gion NewZealand kg-H990	199000	63360	By Weight	0
63361	Tao Autumn Glory My nho kg	45900	63361	By Weight	0
63362	Tao Autumn Glory My baby kg	45900	63362	By Weight	0
63363	Man hau dong hop kg	48600	63363	By Weight	0
63364	Man hau loai 1 dong hop kg	35900	63364	By Weight	0
63365	Tao Tarzi New Zealand kg	79900	63365	By Weight	0
63366	S-Xalachlolo tc CoopSelect kg	58000	63366	By Weight	0
63367	S-BongcaixanhCoopSelect kg-V.F	59900	63367	By Weight	0
63368	S-Xa lach mo Coop Select kg-VF	68900	63368	By Weight	0
63369	S-XalachromaineCoopSelectkg-VF	76900	63369	By Weight	0
63370	S-Bi hat dau Coop Select kg-VF	65000	63370	By Weight	0
63371	S-BongcaixanhCoopSelect kg-TNX	59900	63371	By Weight	0
63372	S-Bapcaitrtim CoopSelectkg-TNX	34500	63372	By Weight	0
63373	S-Ca rot Coop Select kg-TNX	26500	63373	By Weight	0
63374	S-Cu den Coop Select kg-TNX	31500	63374	By Weight	0
63375	S-Can tay Coop Select kg-TNX	52500	63375	By Weight	0
63376	S-Cachuatrung CoopSelectkg-TNX	42900	63376	By Weight	0
